Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
823,700,2000,4300,8400,10300,12900,22000,27700,43400,34400,67200,61700,67500,82600,77300,83900,115200,136500,117000,144800,257700,161600,212300,308500,257000,282000,294900,303200,384800,638000,347400,328300,332300,341000,429200,516200,426600,548600,518200,575200,516500,627900,537400,708900,743800,785500,675400,687200,908900,1063100,1019700,994300,1251800,1896200,1169500,1130200,1208200,966500,1304500,1048700,1091300,1136100,1441600,1207000,1327900,1673800,1759400,1618600,1738700,1431300,1464400,1870200,1563500,1638500,1607200,1960700,2745700,2115100,2352000,2295300,1955300,1989100,2421200,2121100,2614400,3069800,2703800,2229300,2375500,2377200,4281600,3066300,3212900,3620400,2623900,3322700,3651500,3229900,2826400,3608200
824,700,2100,3900,8700,10400,13200,68600,27700,47900,34100,66700,60300,70700,83400,75800,82200,119300,130500,117400,151700,256200,157700,202900,335800,253700,271500,297800,307900,371700,629100,370700,333500,330700,344900,495800,508200,432000,540600,528400,550000,522500,606000,529800,725300,740700,803200,670000,697600,910600,1102200,977000,993200,1219900,1448200,1135700,1553400,1207000,993200,1262400,1066800,1091500,2198900,1455900,1226000,1247100,1262500,1678200,1568100,1771500,1537200,1466000,1966000,1601600,1592000,1609200,2016900,2595500,2086600,2381200,2305100,1935300,1926700,2395400,2091900,2587900,2637700,2771700,2259900,2369400,2375600,4270600,3012200,3179500,4186800,2667700,3351500,3592700,3315800,2779100,3638300
825,900,2000,4400,7500,10600,12900,21900,26100,47200,35000,68300,61300,72200,79400,75600,82400,118000,130900,112600,140100,258800,152700,204800,311900,249800,267500,285400,298300,373600,667900,352400,403300,345000,343000,462400,513400,429500,548200,515600,555100,523100,625700,533600,730200,748700,800200,652100,696900,926600,1079400,972000,1006100,1355700,1451500,1098200,1557700,1194500,999900,1270000,1081600,1081700,2151200,1453100,1215100,1247100,1226100,1676300,1618400,1708900,1480100,1549800,1995300,2005500,1589300,1601100,2023800,2614700,2094300,2329700,2160400,1938500,1942300,2413100,2109900,2578300,2689200,2774400,2294100,2281700,2358600,4261900,3036700,3133100,4179100,2680200,3375200,3551500,3323500,2963600,3626000
826,700,2000,4500,7700,10600,12700,22800,26100,43500,37500,63300,61600,70600,80400,79200,80900,118300,129700,115900,143300,262800,155800,208200,316200,252900,265500,300800,277800,395400,641800,353400,385100,337200,348900,434500,508800,432600,545200,518000,546700,519400,634900,544200,735500,747500,835600,657300,691700,902300,1067200,988900,987800,1047200,1004200,1134400,1586400,1224700,996100,1255300,1096900,1103600,1958600,1465800,1278900,1250900,1258700,1694300,1356200,1739200,1493500,1474200,1909100,1893800,1554000,1601100,2006100,2579100,2049600,2351900,1936500,1944700,1931500,2420200,2092900,2591000,2617000,3432300,2255900,2307300,2345200,3094600,3210100,3135200,4123200,2663200,3357500,3595200,3365700,3501900,3654900
827,900,2100,4500,7600,11200,12400,23100,25300,46400,33500,70200,58400,70800,82400,78400,83500,117400,130000,119600,162600,262900,158000,210100,276700,257800,269700,292300,287900,386600,633000,349900,342700,335700,391400,444100,517700,423900,554000,517500,552500,526400,635400,542000,709200,776000,807400,662800,763700,924200,1073000,990200,1003400,1027200,1014100,1133100,1554800,1176000,1002800,1257700,1097100,1086400,1996000,1433800,1204600,1245200,1262800,1788700,1356200,1417200,1494800,1481700,1996900,1850900,1599000,1620600,1998600,2581200,2070800,2318400,1905600,1961900,1946000,2379100,2145800,2689200,2615000,3315400,2242700,2337100,2362400,3005100,5142500,3470900,3600900,2667600,3356100,3568000,3314500,3336700,3670000
828,600,2100,4400,8000,10900,12400,27000,26000,46000,34300,74300,59600,71000,81800,77500,86900,120600,129500,114600,142800,255300,159200,216300,265600,250300,269000,376000,282400,364800,632600,362100,318900,330600,769000,444900,501200,439400,527600,538600,545900,520800,608300,533500,713700,768500,805500,649700,689200,904700,1089000,962100,972700,1030500,1069000,1110900,1597100,1235000,989000,1260100,1078700,1105700,2166500,1453600,1220200,1246800,1278600,1671600,1378000,1425200,1482300,1488800,1993200,1857000,1584100,1613500,1983800,2890900,2028900,2333400,1928100,1958100,1950600,2736100,2091100,2626100,2622400,2693500,2269500,2360300,2425200,2953200,3954400,3196900,3116900,2653100,3377500,3606900,3351900,3370800,3682800
829,800,2100,4300,6900,11300,11900,24400,25000,42700,36700,67600,60000,74300,81900,76500,84700,122200,130500,116000,161100,264400,157600,211500,249700,252400,262700,291300,280500,382400,623000,335300,318800,341300,672500,429200,497900,428300,545300,591200,540200,523400,627000,530700,709800,734900,791600,684300,686600,901000,1082200,968600,990600,1014200,909700,1132000,1609100,1225600,1009300,1279500,1090000,1104200,1924200,1448500,1200700,1265700,1244900,1680200,1349200,1452700,1484800,1445100,1911700,1916400,1571400,1641900,2009000,3290100,2062900,2349200,1910700,1931400,1952300,2403400,2092400,2641100,2672600,2739900,2275400,2756300,2371100,2970000,3850800,3102500,3114600,2627700,3342800,3576300,3317000,3419900,3682800
830,1300,2100,4200,7600,11500,12900,27000,25200,44800,33800,64000,62400,71200,84300,79700,83900,123200,130200,114400,143700,261300,159200,216700,249300,245300,263300,288900,300000,375200,508900,352900,327900,338400,347100,433900,507500,422600,557300,550400,551200,520200,633200,556400,729300,753000,792000,653700,700000,967200,1095800,985500,983400,1059500,871600,1127100,1557000,1237200,973100,1290900,1117300,1100500,1893900,1456100,1204300,1253500,1266200,1689100,1375200,1426900,1481300,1473000,1942500,1886000,1576100,1653800,1960500,3315800,2276000,2419600,1934700,1935100,1943100,2005700,2087400,2614500,2641700,2646600,2271500,2705000,2319500,3068900,5676400,3196600,3092800,2604900,3331700,3534400,3274200,3436200,3650900
831,800,1900,4200,6700,10500,13300,26300,24000,45000,35500,63100,61700,71700,80800,73500,81600,116300,131100,115800,157000,256900,157200,208800,261900,247100,270300,343800,274500,388900,505000,349100,329400,324000,348900,432100,510600,562900,554100,517300,538800,511200,626400,548500,722300,764700,787400,652300,693800,1221300,1120400,971200,991900,1043200,873700,1143800,1548900,1213400,1003100,1249700,1069800,1091300,1807300,1453700,1213100,1233700,1243300,1706800,1351100,1439800,1461700,1456600,1969700,1849500,1586000,1631900,1998100,3389000,2063800,2387900,1938000,1907400,2058900,2000100,2096700,2592800,2597300,2625900,2240400,2689600,2360700,3923900,3622700,3255800,3076300,2633900,3381100,3577400,3438500,3432000,3669500
832,800,2100,4600,7100,9700,12200,46000,25600,45600,35000,62600,59200,71200,90900,80700,82000,117000,127100,113700,146800,263600,156800,214300,258000,249900,264200,1340300,303700,384600,488600,362600,335400,338400,341300,435200,527600,524300,552400,524300,552700,515900,642000,533100,738000,756500,809300,656600,696300,1088700,1061700,975000,1031900,1028200,863000,1140400,1575100,1238800,979500,1407100,1071600,1092100,1902900,1454300,1229500,1239700,1245600,1738100,1339900,1450900,1468400,1499800,1934300,1947300,1647200,1629800,1992400,3394800,2072200,2347400,1901800,1923700,2356900,2012700,2089500,2620300,2619500,2594700,2245400,2723600,2387000,4286300,4141200,3302800,3269600,2667500,3306900,3618100,3408900,3387700,3646100
833,600,2100,4400,7000,17200,12400,35300,31000,45600,36100,62800,62800,69100,96500,115400,82300,115900,129900,116400,158200,264000,161600,218000,268100,254000,268100,304000,293400,378000,491400,340600,331100,336700,347500,459900,502200,527400,545700,531200,561200,520600,621900,541900,727600,772200,790100,661700,695000,915500,1143800,994700,998800,1021200,859500,1110400,1469200,1214800,1073500,1284500,1067800,1115700,1891400,1459300,1211000,1276600,1261100,1656000,1345900,1460600,1449800,1495400,1942300,1939400,1891600,1661400,1973000,3374800,2073100,2421100,2539100,1916900,2298200,2018900,2112000,2346600,2584100,2600000,2277200,2740000,2388500,3834700,4193400,3205100,3114900,2666500,3339400,3594100,3332100,3373500,3710900
834,800,1900,4600,7000,13500,11800,21700,30100,44600,33700,66300,59600,69900,98600,85000,84800,144200,134000,110400,151400,258900,162100,212500,256800,254300,267500,261800,294400,389700,486600,362600,330700,340400,353100,466800,522000,511700,545300,511000,539800,521000,629500,543500,721500,738400,783900,660600,698800,915900,1156400,963700,999400,1039700,856300,1131700,1335400,1213100,1017100,1283200,1073500,1089800,1892100,1477200,1220900,1239700,1255500,1661000,1347800,1446200,1502600,1480300,1932800,1815600,1896000,1664700,1966300,3337100,2048900,2409400,2023300,1907900,2291700,2026600,2084100,2084400,2606400,2595800,2269400,2752000,2356900,3520800,3105900,3262700,3074300,2617200,3337900,3535900,3364600,3427600,3019200
835,800,1800,4000,6700,13300,13100,25800,26800,44000,36500,72700,60500,70200,98200,76000,83400,119700,126000,115700,147500,263100,155500,210400,258900,255100,263100,789800,287900,398600,500600,357800,332500,330400,354000,434900,499800,517300,535000,515100,555900,518400,636200,539000,726800,758100,770900,660500,699700,905900,1077700,980900,995400,1051600,863100,1106100,1361800,1215700,991100,1261500,1073400,1111800,1930600,1434200,1197300,1278100,1282700,1675200,1350300,1434400,1480100,1524200,1498000,1892600,1883800,1680800,2009200,3371800,2083000,2391100,1911500,1893500,2279100,2102100,2112800,2083300,2193300,2611900,2318500,2705400,2375000,3156600,3143400,3251900,3096500,2640000,3338900,3598700,3408500,3447200,2955900
836,1200,2100,4500,6700,14700,12500,19800,23800,43700,34100,72000,60200,69900,80200,77300,85000,119500,127300,118400,160300,262600,154600,218600,255200,252700,260900,300300,281700,379900,492900,344200,328000,340600,352700,438500,527500,543500,551400,515100,542800,521400,627100,543100,711200,765400,792900,658200,678400,933900,1091900,992500,979700,1046200,976200,1142900,1361600,1193200,1196100,1282700,1244300,1101700,1738700,1450400,1214400,1282100,1258200,1687700,1366900,1563200,1467300,1471100,1569400,1848000,1881900,1650500,1963000,2588800,2060300,2614900,1896000,1950200,2310800,1969900,2093200,2084700,2169600,2602900,2298400,2711800,2406400,2959000,3092000,3205700,3086000,2655100,3416300,3599700,3469600,3362500,2917500
837,700,2100,4100,6200,10600,12900,22300,24100,45200,34300,64400,60800,70800,81600,78300,84600,120900,128100,113900,140800,253200,163700,211100,256500,251700,262800,292800,280800,379100,507900,382100,329800,330700,351100,423700,758100,504400,552000,510800,536300,526300,609200,548600,722700,764200,792400,673500,706400,920100,1084600,983700,981300,1033700,861800,1117700,1348200,1211400,1171600,1286100,1076000,1083200,1259900,1473600,1211500,1253500,1280500,1699600,1414400,1800600,1451500,1475200,1535500,1837800,1896200,1682900,1986300,2597700,2019200,2805300,1915700,2028400,2286400,2000700,2086300,2116000,2145800,2726700,2247100,2613300,2365500,3006200,3131200,3279700,3129300,2677400,3333500,3565000,3392400,3423300,2969700
838,1000,2000,4200,6700,20600,11800,22200,26200,45400,34300,64900,61000,71800,80300,73000,83400,117600,127100,116100,143000,269700,160300,212100,272100,247800,270600,298600,281700,382200,495200,353700,321900,629800,393100,437500,613200,504300,551400,518000,544500,516500,638700,543300,727900,760200,806000,667500,688200,921800,1100300,978200,986200,1046400,883100,1108300,1366800,1218300,1200400,1283800,1085400,1087200,1254600,1458900,1224100,1281200,1258200,1705500,1352200,1740300,1486900,1478500,1507100,1912700,1883200,1625000,1972600,2593500,2031900,2774200,1905300,1898400,2353400,1977200,2108900,2062700,2138100,2638000,2218000,2678500,2374300,2925900,3197100,3255300,3116100,2657500,3364400,3581300,3479900,3340600,2920600
839,1000,2100,4400,6900,23600,13500,19600,25600,47900,35100,64100,60300,68700,80800,77600,83100,119200,129900,118200,199600,262300,156000,212300,272800,249900,265300,319300,278200,401500,530200,352800,314900,437300,443100,428800,415800,512400,541900,536500,544600,517100,628300,615800,782400,662200,779600,807400,700200,900300,1096700,1224300,980600,1057700,856200,1102900,1322100,1210400,1167500,1289900,1077900,1109800,1274400,1444900,1455700,1262100,1258300,1684500,1337100,1749000,1455200,1517800,1514300,1885700,1889800,1776800,1961000,2555100,2117700,2875000,1938400,1901800,2283900,1975600,2094700,2097700,2156000,2615100,2319000,2668600,2396600,2919900,3177600,3263300,3088900,2693700,3398700,3582500,3396000,3484400,3498300
840,1200,2000,3900,7700,11000,13100,35700,25000,46000,35600,64900,60700,71200,82100,76900,85100,120300,131200,116200,139500,263700,157600,207400,283000,254900,271700,296000,295200,376600,504500,332200,332100,435100,431200,433400,453000,507000,556600,524500,542900,525400,619100,548700,720200,808500,773700,817500,693900,908400,1107900,1123300,984800,1043700,878800,1125100,1340800,1200900,1164500,1282200,1096500,1298600,1242300,1478100,1407900,1274200,1278300,1691700,1372900,1771700,1499100,1475200,1531800,2319300,1880200,4173100,2327500,2200300,2059300,2405900,1933700,1916600,2316300,1973500,2131800,2096000,2172200,2602500,2301300,2838600,2393400,2924900,3185100,3224200,3052800,2688400,3394500,3498800,3476900,3404700,3606500
841,900,2100,4400,7100,11900,12500,20700,27000,49100,35100,65800,59300,71100,83800,78300,80800,119100,130700,110200,120000,254100,162400,210400,267600,249500,267900,268600,272300,398100,493400,375600,364600,418400,405700,428100,412500,505400,562300,535200,548200,541400,641800,551700,729700,854500,792400,826200,672100,916300,1105800,1154900,988500,1052500,877800,1110700,1362700,1209400,1165000,1279100,1077900,1369200,1247400,1503700,1387300,1248100,1252700,1739400,1344800,1731600,1455000,1444700,1521000,2589300,2396700,1653400,2463700,2127500,2006800,2359000,2468000,1940800,2280900,2009100,2096100,2109300,2168300,2607000,2289600,2753700,2416400,3021600,3131300,3468700,3087700,2651600,3340700,3500400,3475000,3399000,3503900
842,800,1800,4300,7100,11800,12800,20800,25800,45700,35600,65500,61100,70900,82100,75300,83000,120900,130900,115600,120700,271300,158500,212100,271000,253500,270800,278600,303200,378500,503100,368400,320300,400700,360300,435700,412700,502300,551400,514500,536800,506600,633600,531800,726100,853000,782900,832300,691300,925100,1079500,1133000,998700,1023600,863300,1105000,1370800,1250300,1173000,1252600,1085400,1297800,1232100,1396700,1425300,1285100,1241400,1696900,1352500,1800400,1455400,1491300,1487800,2479400,2324700,1664500,2471700,2156800,2027800,2338600,1983600,1927000,2264400,2004500,2516400,2080400,2182300,2654900,2266600,2687700,2329100,2959500,3107700,3962700,3204800,2661200,3392100,3449800,3441300,3432100,3558100
843,800,1900,4200,6800,10400,13300,21500,24400,48900,35700,69600,61800,70500,81600,75100,84700,117900,356900,117300,151100,264200,156200,208800,247600,251800,263800,279600,290600,376400,503500,351100,331600,404000,351000,443300,403600,541700,561100,552600,534200,521700,774200,542500,746600,851300,799800,821100,674700,914900,1098600,1135500,984700,1033300,855000,1135500,1341700,1211700,1151400,1278900,1101800,1332500,1284900,1405600,1387100,1254800,1268600,1702800,1340700,1760100,1468500,1503900,1512300,2513100,2326700,1656200,2449000,2129500,2039900,2325100,1945600,1935900,2288900,2315800,2509800,2064600,2148800,2660900,2317500,2707700,2379300,2986600,3174600,3930600,3098900,2682700,3360200,3477500,3473700,3495500,3644200
844,1200,2100,4600,6400,9900,13300,22000,25200,45600,35200,76700,60100,71300,81900,77200,82600,119400,130500,112800,150000,254300,164400,210900,240300,253200,270200,270700,294000,393100,503600,352500,439600,402200,348000,429100,410000,632800,549400,525000,561800,518400,796200,551000,744800,833000,791400,827800,691800,916800,1076600,1161700,996000,1043400,858600,1125800,1353900,1239700,1143200,1322300,1056900,1289200,1525000,1406400,1434900,1259800,1262300,1716900,1356400,1755100,1489500,1489200,1511300,2470100,2352000,1689400,2459500,2157400,2030000,2207800,1921500,1911600,2300500,2398800,2495000,2072800,2138300,2624100,2237100,2660900,2377600,2960100,3180600,4060000,3112200,2709400,3364800,3491300,3542600,4150000,3555900
845,800,1800,4700,6700,12900,12400,25700,31500,46900,34900,74600,59400,69200,84900,77900,87300,121000,125600,113500,140800,261400,160700,208800,249300,251000,263500,278800,354700,385700,498500,366900,511500,395000,351600,441500,407900,957700,557600,511200,552200,529600,784800,547200,738700,819700,774300,814100,677500,878900,1073000,1218900,1002200,1146700,858600,1141000,1387100,1211800,1148500,1194100,1106600,1345700,1297200,1436200,1405900,1253900,1277100,1709400,1359200,1976900,1486100,1472500,1508500,2548800,2015100,1653500,2451100,2010700,2025100,2243000,1937500,1994000,3458700,2400600,2424200,2310400,2138200,2664100,2292600,2677600,2401900,2557300,3143400,3552400,3028700,2660600,3360800,3439300,3161400,3895300,3490700
846,800,2200,4300,7300,10500,12700,23800,28700,45600,36500,66000,58600,71100,81200,78400,82800,117000,132400,112800,148700,263800,160200,203800,260800,256900,270200,302100,297500,381500,495000,363000,447700,390200,350000,446200,414800,656700,547500,529100,553000,520500,792600,542500,727600,827900,874500,825600,690800,1005900,1102400,1063100,996100,1068300,845800,1129300,1356000,1234300,1150700,1295900,1069900,1302800,1288700,1383300,1391100,1277500,1269200,1704900,1372500,1485600,1499800,1537700,1713600,2478100,1953400,1665700,2472700,2000900,2047300,2261100,1936900,1889700,2921100,2400200,2476300,2764900,2129000,2718600,2322500,2767800,2408700,2499000,3190100,2542900,3054900,2634400,3297000,3506000,2908600,3428700,3483800
847,1100,2100,4200,7200,10400,13500,25700,26500,46600,35100,73500,60900,67400,81000,76000,82800,114400,131400,113300,155800,260600,159400,217900,247700,252000,267100,291300,291700,380700,496900,360100,335600,381300,353600,438000,407000,638300,555000,514100,552200,544400,756600,536600,729600,809300,810600,828300,686400,894200,1108700,982600,1003200,1033400,865700,1135900,1322300,1212900,1223000,1246500,1078700,1314600,1296200,1387400,1419100,1266700,1281800,1703700,1380900,1454900,1447300,1499100,1874000,2554000,1975400,1699900,2473300,2022200,2072300,2207900,1958500,1926000,2858400,2396000,2501500,2670800,2140200,2768300,2320000,2662000,2368700,2500800,3163000,2579800,3780600,2687400,3378200,3478500,2870500,3336300,3768300
848,1100,1900,4400,7000,11300,12700,20100,23100,47200,33500,65600,56500,72100,82300,76800,83500,119800,129700,116900,190000,254900,158200,207100,244900,250700,261300,287500,291400,388500,499000,333600,332200,389700,350300,437800,403400,633800,544800,517900,550600,527600,676800,538400,725000,820800,767500,833200,705600,896100,1126400,979600,977900,1038200,851600,1133700,1374800,1190500,1172000,1220600,1087200,1261400,1354800,1409800,1396400,1286800,1505500,1700200,1436400,1475700,1469200,1480800,1867300,2485800,2008400,1666600,2483800,2004300,2050000,2183700,1949400,1899100,2862800,2385500,2504200,2662600,2198200,2812900,2319800,2662700,2367900,2532000,3165000,2566200,3812000,2633900,3442600,3476000,2883000,3473700,3594900
849,800,1900,4600,6500,10600,12000,21600,27900,47700,34100,63900,59900,70200,81400,77900,83000,117700,128300,114200,149500,263900,160900,209500,248300,260700,267900,291400,288200,400500,495000,340900,327700,403900,355000,420000,409500,636300,579200,515400,539800,516000,657600,540900,736200,835500,834600,821100,731800,910200,1194000,959900,986200,1037900,867700,1103700,1345200,1208000,1336800,1241400,1054800,1321500,1318400,1381900,1410500,1265600,1509700,1677100,1615500,1483900,1463400,1476500,1897400,2478600,1983400,1682800,2501200,2046900,2046500,2187100,1952300,1899000,2904800,2423400,2501600,2075000,2219200,2750300,2308200,2672900,2395800,2533700,3058800,2583400,3724500,2693300,3445600,3494100,2881400,3426700,3558300
850,1100,2000,4500,6900,10800,12500,23400,26900,45300,34100,71400,62800,69500,79900,76200,83500,123100,130700,118600,159400,275200,160300,211500,248400,255100,268800,273900,292200,388100,512500,353800,331600,395200,353500,435700,417600,630300,555600,519100,893300,514500,667900,553500,732400,831700,838400,817600,693500,903200,1110700,974100,966200,1030900,861500,1121500,1364400,1207100,1239500,1229600,1084500,1308600,1340600,1424200,1438000,1276000,1481800,1708500,1621200,1448700,1459600,1489800,1901900,2494900,1956400,1681400,2475100,2034900,2052000,2198000,1999800,1931800,2895600,2408000,2484200,2092000,2147300,2757300,2303800,2650400,2372700,2453400,3101600,2574600,3777200,2633700,3488400,3445600,2940100,3375900,3662600
851,1000,2100,4400,6600,10600,13000,20500,26100,47600,35800,78000,57900,68800,79400,78300,83400,114500,131400,114200,162200,247300,156200,212400,246300,255600,264600,290100,281700,385800,493300,337200,341600,387600,351900,434400,401500,628300,546800,510500,800700,523500,664100,542200,749000,866100,781100,819700,680800,931300,1067000,961000,1004700,1061700,855000,1152400,1337100,1195200,1244600,1224300,1099100,1466000,1349200,1437300,1409800,1271200,1499100,1698600,1614800,1472800,1446900,1495500,1896100,2492700,1976500,1651700,2464800,2056400,2024100,2192600,1920000,1909500,2477600,2410300,2439400,2090300,2175900,2761400,2327600,2694600,2390200,3400000,3164300,2568600,3948800,2638900,3478500,3486300,2950800,3378100,3658000
852,700,2000,4300,6700,10600,12300,19400,24500,42300,34200,64700,62700,71300,81300,78600,86200,116500,130900,115600,145100,221300,163100,209800,245600,245700,262300,289000,343700,375300,508400,363000,401200,419300,354200,398200,402100,634400,544800,536600,815200,516500,664400,534500,740700,652400,764900,804600,682600,921000,1046000,943000,1011800,1040200,880200,1107900,1365600,1200700,1252000,1192900,1078000,1591100,1343200,1528100,1381600,1271700,1486200,1701700,1612700,1489800,1449800,1485400,1915600,2499800,1996700,1669400,2480800,2024700,2071600,2245400,1950400,1910900,2437900,2371600,2425800,2076600,2127800,2663600,2279800,2643900,2373600,3661900,3125500,2578600,3768400,2674800,3526500,3462600,2939000,3442300,3656300
853,700,2200,4400,6400,11900,13000,27900,25700,48300,35900,63700,60900,67900,79600,79600,85200,119200,131500,115300,161000,222000,159400,210500,252900,249700,280500,272200,296100,389900,501200,344500,349500,407000,352100,446100,400200,633200,532500,519600,811100,523600,662500,550600,747200,638100,794900,815700,684900,923000,911100,1105900,1004200,1048800,862000,1135000,1349200,1195600,1272900,1213400,1061900,1614300,1345200,1370600,1390400,1265200,1510600,1701300,1596800,1465600,1462600,1499400,1912600,2610100,1985000,1658700,2456500,2071200,2053200,2155900,1926500,1986700,2402300,2382400,2410900,2135300,2130700,2732200,2304300,2681100,2348200,3618700,3142500,2605500,3741600,2620800,3281900,3503100,2919500,3456900,3678100
854,700,1800,3900,7000,11000,13600,33000,26000,81200,32800,64300,60100,71500,83400,76700,82800,118000,132700,116500,148800,226300,152800,212400,244100,257800,357200,271700,279500,382100,489700,346100,336800,433600,358200,437400,405900,606100,553700,520100,812000,504700,652800,551800,718700,631500,781700,835800,693500,915500,908600,990400,991000,1061400,1056300,1134700,1374500,1205700,1264700,1191100,1051400,1461700,1287600,1424800,1373800,1274700,1466100,1689100,1589400,1462300,1407800,1476000,1909800,1924200,1964200,1679900,2445500,2013900,2056400,2217400,1954900,1934800,2389200,2392600,2277500,2151000,2166500,2577400,2307200,2676700,2398300,3543500,3175700,2569700,3658400,2658300,3276900,3476300,2959500,3989600,3630300
855,700,2100,4400,6900,10100,13000,26800,25200,48000,35200,66000,58100,69700,79800,81600,82800,121600,131000,114800,171700,231000,159800,206100,249400,253200,274000,269800,304000,389100,489000,348900,332500,412800,359900,435600,411700,627600,556700,521300,830100,520100,675600,540500,737600,649000,762400,830100,697400,918700,927900,1001900,970300,1060600,851600,1130800,1360800,1251400,1241000,1256400,1080100,1360000,1335400,1380900,1408100,1249000,1516400,1664200,1624900,1493600,1514200,1520600,1871300,1906600,2075500,1651000,2464400,2009600,2090700,2224400,1948900,1940200,2402700,2389200,1988100,2099000,2153100,2189000,2298900,2660000,2383200,3640600,3131400,2556700,3232300,2688200,3316300,3485200,3010400,4884700,3645300
856,800,2000,4300,6600,10200,12600,23300,28900,44300,33300,64100,57900,70100,81100,74300,83700,117400,134000,119000,142100,226900,157100,208300,255500,248700,276400,268200,292500,392100,486500,356300,327200,408000,353300,453500,406700,596500,557200,528800,810300,522400,655700,549700,757900,642800,785500,807000,690400,899500,906600,984900,990200,1053800,883600,1127900,1362800,1212900,1235800,1220200,1069000,1346000,1351800,1383500,1385500,1236400,1501400,1700800,1603700,1452900,1786200,1605000,1888500,1934300,1956500,1721100,2472100,2045400,2051000,2011200,1897900,1910000,18143700,2445400,1997800,2109900,2386400,2194700,2326100,2633000,2389700,3606100,3174400,2524600,3203000,2687100,3259800,3474100,2908800,4423600,3699700
857,800,2100,4300,7200,10700,13200,19000,29200,46100,34900,74300,58900,71700,78300,76900,84100,115600,131800,111900,156200,229500,158100,211600,246000,254200,267900,277300,292100,379600,506800,355800,320900,437300,361200,532100,410500,514100,546400,530900,809900,519600,673400,528900,749400,631000,764500,854600,702600,920100,905200,989700,997600,1055900,856400,1113600,1386600,1216000,1252400,1008500,1089100,1345000,1338900,1425900,1400700,1265200,1488100,1688800,1593800,1483600,1889900,1487400,1904500,1879900,1816100,1705800,2277300,2013300,2060800,1865200,1990200,1926600,3960000,2384900,2026600,2107800,2213200,2229300,2286000,2727500,2377400,3620000,3148800,2826600,3140600,2669800,2988900,3526100,2955000,4173300,3626900
858,900,2100,4300,7100,10700,12500,25500,27700,43500,35000,75900,60900,70800,79900,77700,83200,117600,132000,117000,148400,219700,154400,209700,247600,252300,289200,268900,280100,384600,502400,337500,337600,539000,354800,469000,409300,530500,549400,538300,805700,516900,672200,544100,751500,660700,758800,839000,690700,914100,901300,992600,984200,1040800,877100,1125500,1345200,1233700,1229800,1000300,1068800,1357400,1314600,1345300,1402500,1259300,2395900,1692100,1422100,1481600,1772100,1495500,1869300,1914600,1586500,1691500,2027700,2035700,2040400,1863200,1905800,1931500,3968000,2379500,2002700,2094100,2215800,2205800,2282700,2672000,2382100,3625100,2925600,3110800,3173600,2632000,2662600,3463500,2916200,4294400,3562700
859,900,1800,4300,7100,9900,12800,22300,25000,48400,34300,70700,61600,71900,79100,75700,81700,115100,129500,113300,153500,228800,159700,204600,250400,252300,254600,291800,281900,383300,486300,338400,329200,521200,366000,448200,405000,521800,537000,521500,804400,521000,653900,555700,767800,648800,759000,832800,686900,922100,900900,989600,990000,1054400,871500,1130000,1322100,1232400,1235100,1008600,1127100,1368200,1396400,1399200,1369700,1265500,1885000,1674600,1450800,1465500,1735200,1501000,1879900,1941200,1618900,1673900,2078900,2054900,2088500,1886800,1938400,1926700,4761300,2455000,2027700,2119800,2295900,2239100,2335900,2676500,2398500,3689700,2509700,3174700,3183700,2705300,2668800,3514200,2917900,4118800,3631900
